Model,TBS2074
Firmware Version,v1.25.03

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,3.2e-05
Filter Frequency,1e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH2
-1.149e-02,0.0117187
-1.146e-02,0.0117187
-1.142e-02,0.451758
-1.139e-02,0.451758
-1.136e-02,0.478516
-1.133e-02,0.478516
-1.130e-02,0.169961
-1.126e-02,0.169961
-1.123e-02,-0.019375
-1.120e-02,-0.019375
-1.117e-02,-0.0144141
-1.114e-02,-0.0144141
-1.110e-02,0.05125
-1.107e-02,0.05125
-1.104e-02,0.0836719
-1.101e-02,0.0836719
-1.098e-02,0.0257031
-1.094e-02,0.0257031
-1.091e-02,-0.0702344
-1.088e-02,-0.0702344
-1.085e-02,-0.0935547
-1.082e-02,-0.0935547
-1.078e-02,-0.00691406
-1.075e-02,-0.00691406
-1.072e-02,0.113008
-1.069e-02,0.113008
-1.066e-02,0.128633
-1.062e-02,0.128633
-1.059e-02,-0.00101563
-1.056e-02,-0.00101563
-1.053e-02,-0.151445
-1.050e-02,-0.151445
-1.046e-02,-0.14543
-1.043e-02,-0.14543
-1.040e-02,0.0391797
-1.037e-02,0.0391797
-1.034e-02,0.219531
-1.030e-02,0.219531
-1.027e-02,0.181289
-1.024e-02,0.181289
-1.021e-02,-0.0754297
-1.018e-02,-0.0754297
-1.014e-02,-0.295156
-1.011e-02,-0.295156
-1.008e-02,-0.268984
-1.005e-02,-0.268984
-1.002e-02,-0.123242
-9.984e-03,-0.123242
-9.952e-03,-0.0678906
-9.920e-03,-0.0678906
-9.888e-03,-0.157148
-9.856e-03,-0.157148
-9.824e-03,-0.171953
-9.792e-03,-0.171953
-9.760e-03,-0.00417969
-9.728e-03,-0.00417969
-9.696e-03,0.201328
-9.664e-03,0.201328
-9.632e-03,0.210508
-9.600e-03,0.210508
-9.568e-03,-0.0305469
-9.536e-03,-0.0305469
-9.504e-03,-0.280938
-9.472e-03,-0.280938
-9.440e-03,-0.250898
-9.408e-03,-0.250898
-9.376e-03,0.0829297
-9.344e-03,0.0829297
-9.312e-03,0.381836
-9.280e-03,0.381836
-9.248e-03,0.313867
-9.216e-03,0.313867
-9.184e-03,0.00878906
-9.152e-03,0.00878906
-9.120e-03,-0.304531
-9.088e-03,-0.304531
-9.056e-03,-0.461875
-9.024e-03,-0.461875
-8.992e-03,-0.194453
-8.960e-03,-0.194453
-8.928e-03,0.339766
-8.896e-03,0.339766
-8.864e-03,0.588164
-8.832e-03,0.588164
-8.800e-03,0.340586
-8.768e-03,0.340586
-8.736e-03,0.0528125
-8.704e-03,0.0528125
-8.672e-03,-0.0902344
-8.640e-03,-0.0902344
-8.608e-03,-0.0986719
-8.576e-03,-0.0986719
-8.544e-03,0.0157422
-8.512e-03,0.0157422
-8.480e-03,0.145234
-8.448e-03,0.145234
-8.416e-03,0.129063
-8.384e-03,0.129063
-8.352e-03,-0.0368359
-8.320e-03,-0.0368359
-8.288e-03,-0.181719
-8.256e-03,-0.181719
-8.224e-03,-0.135469
-8.192e-03,-0.135469
-8.160e-03,0.0884375
-8.128e-03,0.0884375
-8.096e-03,0.260117
-8.064e-03,0.260117
-8.032e-03,0.163477
-8.000e-03,0.163477
-7.968e-03,-0.140625
-7.936e-03,-0.140625
-7.904e-03,-0.345313
-7.872e-03,-0.345313
-7.840e-03,-0.302734
-7.808e-03,-0.302734
